step,time,best_field,mean_field,cumulative_best_mean,avg_speed,swarm_radius
1438,143.8,-96.97948942,-91.40339963,-106.3150294,3.879886675,3.280959834
1439,143.9,-96.37248686,-91.22507157,-106.3150294,3.851097775,3.188481974
1440,144,-95.74000304,-91.08125191,-106.3150294,4.066219759,3.15404454
1441,144.1,-95.08927097,-90.92886393,-106.3150294,4.437808228,3.071651041
1442,144.2,-94.51039874,-90.73679706,-106.3150294,4.533906889,2.954348078
1443,144.3,-94.01107818,-90.51788162,-106.3150294,4.560446596,2.814353263
1444,144.4,-93.76795761,-90.25360059,-106.3150294,4.61294322,2.712836826
1445,144.5,-93.74980808,-89.94105564,-106.3150294,4.731499052,2.777326037
1446,144.6,-93.62914015,-89.59587431,-106.3150294,4.806692505,2.98925203
1447,144.7,-93.51128403,-89.23323235,-106.3150294,4.7131423,3.19154607
1448,144.8,-93.38644444,-88.89399785,-106.3150294,4.592370796,3.338963214
1449,144.9,-93.24634282,-88.58190642,-106.3150294,4.447505951,3.425763157
1450,145,-93.08494528,-88.29843962,-106.3150294,4.313506937,3.456376732
1451,145.1,-92.89905694,-88.0425148,-106.3150294,4.200476217,3.435684591
1452,145.2,-92.68871976,-87.80665482,-106.3150294,4.008256721,3.431158243
1453,145.3,-92.45754388,-87.59657481,-106.3150294,3.977394152,3.546287351
1454,145.4,-92.21232657,-87.35868559,-106.3150294,3.937526751,3.653270435
1455,145.5,-91.96121155,-87.07293509,-106.3150294,3.926748037,3.756805022
1456,145.6,-91.71615124,-86.78230391,-106.3150294,3.614266729,3.855857648
